region_code,region_name,state_name,population_hhri_2022,population_age_2024,area_sqkm,population_density_per_sqkm,hhri,hhri_quintile,exposure_index,exposure_quintile,vulnerability_index,vulnerability_quintile,housing_index,health_status_index,adaptive_capacity_index,ses_index,household_composition_index,language_culture_index,cool_places_index,social_connectedness_index,health_access_index,pct_children_0_14_2024,pct_working_age_15_64_2024,pct_65_plus_2024,median_age_2024,sex_ratio_2024,seifa_irsd_score,seifa_irsd_decile,seifa_irsad_score,seifa_irsad_decile,custom_simple_score,chart_status
213031350,Seddon - Kingsville,Victoria,9355.0,9782.0,1.6803,5567.458191989526,0.498,3.0,0.346,2.0,0.471,3.0,0.799,0.339,0.318,0.368,0.372,0.539,0.212,0.178,0.926,17.9,72.3,9.8,36.8,101.2,1060.0,8.0,1103.0,9.0,0.527,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213031351,West Footscray - Tottenham,Victoria,11966.0,12953.0,5.9807,2000.769140736034,0.558,3.0,0.06,1.0,0.697,4.0,0.898,0.263,0.166,0.555,0.578,0.763,0.12,0.094,0.872,18.3,72.2,9.5,34.6,106.5,1016.0,6.0,1046.0,7.0,0.55,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213031352,Yarraville,Victoria,15641.0,16243.0,5.62,2783.096085409253,0.065,1.0,0.063,1.0,0.324,2.0,0.66,0.298,0.725,0.276,0.311,0.489,0.691,0.271,0.842,17.3,72.1,10.6,37.3,95.2,1077.0,9.0,1109.0,9.0,0.324,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041353,Bacchus Marsh,Victoria,25595.0,26576.0,196.2983,130.3882916968715,0.731,4.0,0.574,3.0,0.518,3.0,0.264,0.718,0.2,0.542,0.72,0.299,0.432,0.448,0.267,20.6,63.3,16.1,37.5,96.7,1011.0,5.0,983.0,5.0,0.575,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041358,Melton West,Victoria,21815.0,22691.0,24.2021,901.3680631019622,0.755,4.0,0.262,2.0,0.718,4.0,0.596,0.387,0.04,0.795,0.683,0.655,0.1,0.356,0.245,24.8,64.8,10.4,33.4,96.9,940.0,2.0,920.0,2.0,0.585,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041359,Rockbank - Mount Cottrell,Victoria,22837.0,31389.0,125.7609,181.5906215683889,0.424,3.0,0.177,1.0,0.215,2.0,0.538,0.026,0.012,0.186,0.051,0.887,0.07,0.091,0.234,26.8,69.4,3.8,31.6,113.3,1035.0,7.0,1029.0,7.0,0.389,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041360,Taylors Hill,Victoria,19868.0,19856.0,5.9679,3329.144255098108,0.25,2.0,0.61,4.0,0.146,1.0,0.275,0.126,0.669,0.586,0.11,0.27,0.347,0.811,0.577,21.5,69.7,8.9,36.4,100.2,1034.0,7.0,1023.0,7.0,0.298,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041461,Burnside,Victoria,6007.0,6449.0,2.552,2353.84012539185,0.429,3.0,0.437,3.0,0.498,3.0,0.248,0.517,0.546,0.865,0.433,0.424,0.384,0.587,0.62,20.1,64.6,15.3,37.0,96.0,982.0,4.0,982.0,5.0,0.431,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041462,Burnside Heights,Victoria,6348.0,6499.0,1.9954,3181.317029167084,0.257,2.0,0.459,3.0,0.287,2.0,0.433,0.091,0.65,0.633,0.211,0.565,0.462,0.737,0.516,26.1,66.9,7.0,34.3,97.5,1006.0,5.0,1007.0,6.0,0.324,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041463,Caroline Springs,Victoria,20667.0,21022.0,6.9526,2972.557029025113,0.235,2.0,0.452,3.0,0.352,2.0,0.56,0.144,0.735,0.613,0.266,0.515,0.57,0.692,0.557,20.0,69.9,10.1,36.7,99.0,1014.0,6.0,1011.0,6.0,0.355,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041571,Brookfield,Victoria,9958.0,10408.0,10.6929,931.2721525498227,0.699,4.0,0.273,2.0,0.661,4.0,0.592,0.41,0.094,0.771,0.64,0.537,0.351,0.374,0.222,25.2,62.6,12.2,33.8,96.6,952.0,3.0,937.0,3.0,0.568,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041572,Cobblebank - Strathtulloh,Victoria,8846.0,11760.0,19.7593,447.6879241673541,0.401,3.0,0.069,1.0,0.307,2.0,0.587,0.025,0.027,0.366,0.192,0.816,0.351,0.112,0.15,32.4,65.3,2.2,29.5,102.6,1007.0,5.0,1001.0,6.0,0.392,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041573,Eynesbury - Exford,Victoria,3126.0,3933.0,69.4885,44.98586096980075,0.237,2.0,0.343,2.0,0.021,1.0,0.028,0.157,0.293,0.074,0.084,0.208,0.351,0.825,0.095,27.7,64.6,7.8,34.5,98.0,1090.0,10.0,1056.0,8.0,0.251,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041574,Fraser Rise - Plumpton,Victoria,12956.0,20730.0,58.7312,220.5982510147928,0.33,2.0,0.129,1.0,0.125,1.0,0.3,0.048,0.014,0.221,0.206,0.508,0.032,0.171,0.229,26.3,68.7,5.0,31.3,98.1,1047.0,7.0,1035.0,7.0,0.318,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041575,Hillside,Victoria,16206.0,16120.0,7.8166,2073.279942686078,0.445,3.0,0.599,3.0,0.133,1.0,0.236,0.185,0.316,0.581,0.099,0.225,0.032,0.812,0.469,17.5,71.5,10.9,37.8,99.8,1035.0,7.0,1013.0,6.0,0.367,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041576,Kurunjang - Toolern Vale,Victoria,11818.0,12069.0,120.8438,97.79566680293073,0.813,5.0,0.389,2.0,0.739,4.0,0.483,0.597,0.068,0.809,0.765,0.531,0.071,0.605,0.179,22.3,65.1,12.6,35.6,97.0,947.0,3.0,921.0,2.0,0.628,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041577,Melton,Victoria,7903.0,8046.0,9.8614,801.4075080617357,0.993,5.0,0.906,5.0,0.985,5.0,0.804,0.88,0.131,0.978,0.998,0.779,0.071,0.305,0.651,18.1,60.9,21.1,40.4,97.4,849.0,1.0,843.0,1.0,0.889,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213041578,Melton South - Weir Views,Victoria,18678.0,21758.0,11.0206,1694.826053027966,0.911,5.0,0.45,3.0,0.914,5.0,0.867,0.525,0.044,0.875,0.816,0.852,0.351,0.071,0.299,28.8,62.3,8.9,31.4,99.1,877.0,1.0,881.0,1.0,0.742,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051361,Hoppers Crossing - North,Victoria,18241.0,18410.0,10.9136,1671.400820993989,0.753,4.0,0.61,4.0,0.654,4.0,0.553,0.428,0.33,0.79,0.508,0.655,0.102,0.675,0.548,18.6,67.3,14.1,38.0,101.6,970.0,3.0,955.0,4.0,0.583,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051362,Hoppers Crossing - South,Victoria,18493.0,18967.0,7.0114,2637.561685255441,0.723,4.0,0.501,3.0,0.85,5.0,0.749,0.534,0.472,0.862,0.642,0.8,0.236,0.523,0.751,18.6,64.4,17.0,37.5,102.4,944.0,2.0,936.0,3.0,0.632,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051363,Laverton,Victoria,11852.0,12754.0,22.2451,532.7914911598509,0.801,5.0,0.515,3.0,0.568,3.0,0.944,0.064,0.05,0.537,0.273,0.876,0.091,0.044,0.633,19.2,74.3,6.5,32.6,113.5,993.0,5.0,1015.0,6.0,0.608,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051368,Werribee - South,Victoria,17443.0,17937.0,114.0332,152.964224453931,0.603,4.0,0.253,2.0,0.806,5.0,0.784,0.506,0.39,0.673,0.674,0.795,0.716,0.155,0.544,19.1,66.5,14.4,37.5,98.1,1005.0,5.0,1001.0,6.0,0.592,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051464,Point Cook - East,Victoria,20096.0,21519.0,19.0354,1055.717242611135,0.23,2.0,0.05,1.0,0.315,2.0,0.661,0.042,0.305,0.343,0.19,0.775,0.724,0.201,0.367,25.9,67.1,6.9,34.8,103.8,1051.0,8.0,1072.0,8.0,0.353,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051466,Point Cook - South,Victoria,19623.0,20596.0,9.4219,2082.700941423704,0.362,2.0,0.147,1.0,0.236,2.0,0.616,0.029,0.09,0.255,0.097,0.767,0.205,0.253,0.478,30.4,65.0,4.6,34.1,100.7,1072.0,9.0,1087.0,9.0,0.388,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051467,Werribee - East,Victoria,18777.0,19124.0,7.7569,2420.683520478542,0.831,5.0,0.466,3.0,0.959,5.0,0.842,0.675,0.319,0.924,0.855,0.892,0.284,0.334,0.7,18.2,66.0,15.8,36.9,96.9,895.0,1.0,897.0,2.0,0.725,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051468,Werribee - West,Victoria,25455.0,30552.0,127.6631,199.3919934577807,0.549,3.0,0.084,1.0,0.514,3.0,0.636,0.145,0.019,0.515,0.421,0.819,0.055,0.141,0.313,24.1,68.8,7.2,32.5,101.8,1007.0,5.0,992.0,5.0,0.472,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051579,Manor Lakes - Quandong,Victoria,11405.0,12575.0,72.0339,158.3282315687475,0.376,2.0,0.016,1.0,0.314,2.0,0.612,0.066,0.016,0.339,0.209,0.783,0.067,0.15,0.236,29.9,66.4,3.7,31.8,100.9,1041.0,7.0,1037.0,7.0,0.398,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051580,Point Cook - North East,Victoria,14295.0,14817.0,5.5527,2574.423253552326,0.187,1.0,0.324,2.0,0.272,2.0,0.498,0.102,0.622,0.508,0.147,0.626,0.27,0.646,0.767,19.8,70.3,9.8,37.3,99.6,1040.0,7.0,1033.0,7.0,0.315,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051581,Point Cook - North West,Victoria,9733.0,10165.0,2.938,3312.797821647379,0.333,2.0,0.339,2.0,0.346,2.0,0.707,0.082,0.44,0.37,0.188,0.741,0.27,0.378,0.815,23.9,69.6,6.5,35.2,99.8,1054.0,8.0,1057.0,8.0,0.407,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051582,Tarneit (West) - Mount Cottrell,Victoria,13044.0,17173.0,36.7062,355.3623093646304,0.375,2.0,0.063,1.0,0.267,2.0,0.678,0.02,0.017,0.341,0.069,0.749,0.013,0.09,0.364,32.5,65.3,2.2,30.1,108.2,1025.0,6.0,1021.0,6.0,0.402,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051583,Tarneit - Central,Victoria,28632.0,29462.0,7.9607,3596.668634667806,0.539,3.0,0.265,2.0,0.363,2.0,0.782,0.043,0.065,0.455,0.097,0.754,0.013,0.273,0.551,26.3,68.1,5.6,31.5,104.3,1015.0,6.0,1011.0,6.0,0.478,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051584,Tarneit - North,Victoria,9396.0,13485.0,14.3452,654.9926107687589,0.366,2.0,0.024,1.0,0.285,2.0,0.762,0.019,0.01,0.274,0.056,0.819,0.013,0.095,0.249,32.1,66.2,1.7,30.7,108.1,1032.0,7.0,1031.0,7.0,0.416,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051585,Tarneit - South,Victoria,11384.0,11708.0,3.1301,3636.944506565285,0.592,3.0,0.325,2.0,0.434,3.0,0.718,0.062,0.105,0.629,0.246,0.682,0.013,0.355,0.61,26.8,66.2,7.1,31.9,95.9,988.0,4.0,981.0,5.0,0.487,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051586,Truganina - North,Victoria,11555.0,14287.0,17.5191,659.56584527744,0.354,2.0,0.011,1.0,0.275,2.0,0.737,0.018,0.009,0.185,0.045,0.912,0.007,0.088,0.248,28.5,69.1,2.4,31.9,124.3,1040.0,7.0,1046.0,7.0,0.406,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051587,Truganina - South East,Victoria,10000.0,10689.0,4.2675,2343.292325717633,0.387,2.0,0.121,1.0,0.246,2.0,0.76,0.021,0.041,0.224,0.064,0.717,0.007,0.203,0.497,27.9,68.3,3.9,32.3,111.1,1050.0,8.0,1053.0,8.0,0.421,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051588,Truganina - South West,Victoria,19475.0,20356.0,5.3778,3621.369333184574,0.473,3.0,0.087,1.0,0.409,3.0,0.822,0.034,0.041,0.52,0.146,0.737,0.007,0.27,0.426,28.6,66.0,5.4,30.2,106.8,992.0,5.0,995.0,5.0,0.462,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051589,Wyndham Vale - North,Victoria,10693.0,13138.0,51.2497,208.6451237763343,0.572,3.0,0.034,1.0,0.59,3.0,0.84,0.068,0.012,0.504,0.431,0.907,0.067,0.083,0.269,28.2,68.0,3.9,30.4,98.2,980.0,4.0,976.0,5.0,0.504,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
213051590,Wyndham Vale - South,Victoria,13695.0,14163.0,4.9575,2762.481089258699,0.921,5.0,0.743,4.0,0.741,4.0,0.637,0.354,0.123,0.758,0.56,0.883,0.067,0.508,0.439,23.4,66.7,9.9,34.3,99.9,958.0,3.0,947.0,3.0,0.67,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214011370,Carrum Downs,Victoria,22377.0,23342.0,20.308,1101.881032105574,0.599,3.0,0.448,3.0,0.703,4.0,0.579,0.728,0.487,0.568,0.804,0.387,0.416,0.363,0.745,18.7,68.0,13.2,36.7,96.0,986.0,4.0,950.0,3.0,0.594,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214011371,Frankston,Victoria,23805.0,24792.0,11.6244,2047.847630845463,0.769,4.0,0.725,4.0,0.86,5.0,0.808,0.801,0.619,0.65,0.908,0.466,0.654,0.184,0.84,16.3,66.2,17.6,39.1,95.0,972.0,4.0,962.0,4.0,0.715,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214011372,Frankston North,Victoria,19586.0,19841.0,13.2382,1479.506277288453,0.836,5.0,0.839,5.0,0.906,5.0,0.752,0.922,0.629,0.85,0.979,0.387,0.654,0.353,0.682,17.6,64.9,17.5,38.0,99.7,925.0,2.0,909.0,2.0,0.758,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214011373,Frankston South,Victoria,18982.0,19214.0,14.5603,1303.681929630571,0.246,2.0,0.726,4.0,0.232,2.0,0.094,0.756,0.876,0.285,0.541,0.08,0.646,0.769,0.596,19.4,59.1,21.5,43.9,94.5,1069.0,9.0,1062.0,8.0,0.386,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214011374,Langwarrin,Victoria,25327.0,25747.0,37.6199,673.2341127966847,0.201,2.0,0.436,3.0,0.208,2.0,0.166,0.589,0.636,0.336,0.498,0.07,0.481,0.696,0.519,19.5,64.6,15.9,39.1,96.0,1040.0,7.0,1005.0,6.0,0.353,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214011375,Seaford (Vic.),Victoria,17466.0,18072.0,12.4321,1404.911479154769,0.718,4.0,0.763,4.0,0.72,4.0,0.613,0.754,0.614,0.619,0.92,0.22,0.803,0.397,0.468,17.6,64.2,18.2,40.7,97.4,997.0,5.0,979.0,5.0,0.647,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214011376,Skye - Sandhurst,Victoria,13459.0,13607.0,19.8152,679.2260486898946,0.154,1.0,0.299,2.0,0.125,1.0,0.202,0.335,0.506,0.267,0.263,0.217,0.407,0.723,0.412,19.8,66.9,13.3,39.3,99.5,1049.0,8.0,1028.0,7.0,0.291,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021377,Dromana,Victoria,13553.0,13785.0,45.0575,300.7934306164346,0.41,3.0,0.108,1.0,0.517,3.0,0.359,0.862,0.265,0.503,0.73,0.088,0.402,0.463,0.374,12.5,55.7,31.8,52.7,96.1,1026.0,6.0,998.0,6.0,0.516,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021378,Flinders,Victoria,6035.0,6065.0,287.3793,21.00012074634464,0.075,1.0,0.139,1.0,0.04,1.0,0.036,0.471,0.481,0.1,0.167,0.022,0.391,0.989,0.139,12.1,51.3,36.6,58.1,100.6,1093.0,10.0,1095.0,9.0,0.241,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021379,Hastings - Somers,Victoria,24088.0,23960.0,108.8841,221.2260559622571,0.467,3.0,0.118,1.0,0.535,3.0,0.309,0.871,0.204,0.51,0.811,0.09,0.332,0.573,0.247,17.3,58.3,24.4,43.7,96.2,1006.0,5.0,969.0,4.0,0.526,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021381,Mount Eliza,Victoria,18772.0,19009.0,23.2077,808.8694700465794,0.235,2.0,0.709,4.0,0.046,1.0,0.026,0.506,0.687,0.13,0.129,0.043,0.319,0.936,0.505,20.0,57.1,22.9,46.2,95.0,1104.0,10.0,1115.0,10.0,0.32,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021382,Mount Martha,Victoria,19969.0,20166.0,30.2094,661.0194177971096,0.105,1.0,0.21,2.0,0.117,1.0,0.045,0.68,0.537,0.189,0.299,0.033,0.317,0.907,0.351,17.5,57.4,25.1,47.8,92.4,1079.0,9.0,1068.0,8.0,0.303,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021383,Point Nepean,Victoria,19912.0,20258.0,67.1876,296.364210062571,0.44,3.0,0.26,2.0,0.329,2.0,0.185,0.797,0.181,0.381,0.594,0.085,0.247,0.638,0.237,12.7,53.0,34.4,55.0,98.4,1040.0,7.0,1016.0,6.0,0.478,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021384,Rosebud - McCrae,Victoria,22957.0,23281.0,23.7957,964.7541362515076,0.522,3.0,0.217,2.0,0.738,4.0,0.482,0.978,0.414,0.691,0.923,0.11,0.549,0.447,0.448,13.6,52.8,33.6,52.2,90.7,982.0,4.0,948.0,3.0,0.6,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021385,Somerville,Victoria,18599.0,18972.0,117.354,158.4862893467628,0.212,2.0,0.207,2.0,0.275,2.0,0.117,0.798,0.451,0.37,0.571,0.04,0.23,0.733,0.514,17.9,62.2,19.9,40.7,95.8,1036.0,7.0,999.0,6.0,0.389,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021591,Mornington - East,Victoria,15088.0,15111.0,14.6884,1027.205141472182,0.446,3.0,0.345,2.0,0.549,3.0,0.175,0.928,0.477,0.592,0.877,0.062,0.165,0.667,0.683,17.3,58.0,24.8,45.0,90.3,1020.0,6.0,995.0,5.0,0.504,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
214021592,Mornington - West,Victoria,10627.0,10843.0,6.4044,1659.327962026107,0.218,2.0,0.124,1.0,0.413,3.0,0.294,0.844,0.498,0.382,0.713,0.035,0.165,0.506,0.866,10.3,49.6,40.1,58.7,81.8,1043.0,7.0,1036.0,7.0,0.435,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011386,Ararat,Victoria,8383.0,8328.0,161.179,52.01049764547491,0.669,4.0,0.469,3.0,0.912,5.0,0.515,0.905,0.598,0.781,0.973,0.74,0.533,0.44,0.678,14.5,60.9,24.6,44.8,111.1,929.0,2.0,904.0,2.0,0.641,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011387,Ararat Surrounds,Victoria,3184.0,3178.0,4023.1983,0.791410157436187,0.648,4.0,0.863,5.0,0.221,2.0,0.038,0.656,0.336,0.478,0.461,0.079,0.307,0.993,0.037,16.3,57.7,26.0,49.7,107.7,1020.0,6.0,998.0,6.0,0.488,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011388,Horsham,Victoria,16919.0,16956.0,83.0691,203.6738089133023,0.912,5.0,0.883,5.0,0.814,5.0,0.449,0.825,0.372,0.682,0.93,0.569,0.19,0.627,0.57,18.3,59.3,22.4,40.3,95.5,978.0,4.0,948.0,3.0,0.72,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011389,Horsham Surrounds,Victoria,3435.0,3459.0,4251.4674,0.8079563305601261,0.714,4.0,0.964,5.0,0.138,1.0,0.055,0.668,0.239,0.377,0.197,0.051,0.159,0.995,0.049,16.6,62.1,21.3,47.1,111.9,1049.0,8.0,1012.0,6.0,0.517,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011390,Nhill Region,Victoria,6843.0,6725.0,11042.793,0.6196801841707981,0.937,5.0,0.966,5.0,0.717,4.0,0.29,0.912,0.257,0.82,0.797,0.294,0.089,0.9,0.242,15.1,56.4,28.5,50.4,101.3,953.0,3.0,934.0,3.0,0.726,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011391,St Arnaud,Victoria,3446.0,3406.0,3008.5749,1.145392790453713,0.921,5.0,0.965,5.0,0.563,3.0,0.077,0.9,0.162,0.742,0.877,0.072,0.035,0.834,0.208,15.6,54.3,30.2,52.3,102.3,951.0,3.0,920.0,2.0,0.669,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011392,Stawell,Victoria,8430.0,8398.0,2743.4313,3.072794277735331,0.858,5.0,0.826,5.0,0.806,5.0,0.308,0.814,0.459,0.764,0.833,0.714,0.382,0.78,0.326,14.7,58.5,26.8,48.1,104.7,951.0,3.0,921.0,2.0,0.659,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011393,West Wimmera,Victoria,2720.0,2680.0,5686.3869,0.4783353732050838,0.781,4.0,0.784,4.0,0.497,3.0,0.083,0.721,0.292,0.673,0.792,0.212,0.293,0.902,0.075,16.9,53.4,29.7,52.6,104.1,983.0,4.0,967.0,4.0,0.559,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215011394,Yarriambiack,Victoria,6373.0,6283.0,7139.5816,0.8926293383914822,0.927,5.0,0.983,5.0,0.611,4.0,0.172,0.96,0.207,0.714,0.886,0.071,0.017,0.913,0.227,15.0,54.8,30.3,52.9,103.1,945.0,2.0,922.0,2.0,0.704,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215021395,Irymple,Victoria,7759.0,7956.0,88.5725,87.60055321911427,0.607,4.0,0.921,5.0,0.341,2.0,0.246,0.376,0.586,0.48,0.306,0.664,0.487,0.823,0.329,18.4,63.2,18.5,40.3,104.3,1031.0,6.0,987.0,5.0,0.46,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215021396,Merbein,Victoria,4925.0,4971.0,101.7138,48.42017504016171,0.912,5.0,0.983,5.0,0.783,4.0,0.288,0.855,0.438,0.818,0.787,0.6,0.286,0.796,0.381,19.6,59.2,21.2,42.1,103.2,958.0,3.0,922.0,2.0,0.694,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215021398,Mildura Surrounds,Victoria,3733.0,3801.0,21568.7961,0.1730741012475889,0.946,5.0,0.996,5.0,0.568,3.0,0.167,0.71,0.118,0.731,0.544,0.542,0.062,0.878,0.068,15.8,59.1,25.2,46.4,117.0,975.0,4.0,947.0,3.0,0.665,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215021399,Red Cliffs,Victoria,6096.0,6090.0,246.7231,24.70786075564063,0.99,5.0,0.995,5.0,0.899,5.0,0.513,0.786,0.173,0.865,0.75,0.942,0.317,0.618,0.166,17.1,63.3,19.6,41.0,105.1,931.0,2.0,902.0,2.0,0.804,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215021469,Mildura - North,Victoria,18109.0,18120.0,25.117,720.9857865190907,0.956,5.0,0.962,5.0,0.995,5.0,0.87,0.819,0.466,0.948,0.979,0.992,0.504,0.213,0.78,17.0,62.8,20.2,39.3,94.1,885.0,1.0,888.0,1.0,0.836,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215021470,Mildura - South,Victoria,16534.0,16688.0,50.9981,324.2081567744681,0.966,5.0,0.906,5.0,0.952,5.0,0.663,0.76,0.316,0.831,0.916,0.971,0.541,0.268,0.505,19.2,60.8,19.9,38.8,91.3,949.0,3.0,932.0,3.0,0.793,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215031400,Buloke,Victoria,6114.0,5960.0,8068.6848,0.7577443104482158,0.944,5.0,0.979,5.0,0.687,4.0,0.183,0.94,0.226,0.746,0.77,0.39,0.078,0.915,0.187,13.8,55.4,30.8,53.7,106.5,975.0,4.0,946.0,3.0,0.713,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215031401,Gannawarra,Victoria,6630.0,6567.0,3568.3246,1.858014822978829,0.893,5.0,0.982,5.0,0.541,3.0,0.107,0.892,0.25,0.747,0.545,0.321,0.212,0.872,0.138,15.2,52.7,32.0,53.4,103.2,972.0,4.0,934.0,3.0,0.654,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
215031402,Kerang,Victoria,3893.0,3832.0,146.6076,26.55387578815832,0.908,5.0,0.973,5.0,0.766,4.0,0.351,0.978,0.43,0.833,0.972,0.148,0.261,0.701,0.495,16.2,52.6,31.3,52.2,93.4,919.0,2.0,895.0,2.0,0.728,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
